Time,Life,SOC,slave_num,sum_volt,extsum_volt,current,avg_current,max_volt,max_volt_no,min_volt,min_volt_no,max_t,max_temp_no,min_t,min_temp_no,Bat_ErrCode,BatSYS_ErrCode,HD_ErrCode,Other_ErrCode,Total_in_AH,Total_out_AH,LifeA,sum_voltA,sum_currA,max_voltA,max_volt_noA,min_voltA,min_volt_noA,max_tA,max_temp_noA,min_tA,min_temp_noA,diff_VA,diff_TA,ErrorFlagA,BalanceA,sla_vnumA,sla_tnumA
18:36:05,68.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,42.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:06,88.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,42.835000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:07,108.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,43.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:08,128.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,43.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:09,148.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,43.091000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:10,168.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,43.262000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:11,188.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,43.262000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:12,208.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,43.347000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:13,228.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,43.518000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
18:36:14,248.000000,0.000000,1.000000,0.000000,0.700000,313.100000,313.300000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00C0C000000000,0000000000000000,0000000300000000,000000000000000,0.000000,43.518000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0,0.000000,0.000000
