Time,Life,SOC,slave_num,sum_volt,extsum_volt,current,avg_current,max_volt,max_volt_no,min_volt,min_volt_no,max_t,max_temp_no,min_t,min_temp_no,Bat_ErrCode,BatSYS_ErrCode,HD_ErrCode,Other_ErrCode,Total_in_AH,Total_out_AH,CC,CC2,AI1,AI2,BMS_Volt,CP,DI1,DI2,DI3,DI4,DO1,DO2,Rly_HEAT,Rly_FAN,Rly_POS,Rly_NEG,Rly_PRE,Rly_CHG,LifeA,max_voltA,max_volt_noA,min_voltA,min_volt_noA,max_tA,max_temp_noA,min_tA,min_temp_noA,diff_VA,diff_TA,ErrorFlagA,sla_vnumA,sla_tnumA
9:58:53,72.000000,56.400000,3.000000,0.000000,0.500000,-0.500000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.010000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,96.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:58:54,92.000000,56.400000,3.000000,0.000000,0.500000,-0.500000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.010000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,99.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:58:55,112.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.010000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,119.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:58:56,132.000000,56.400000,3.000000,0.000000,0.500000,0.000000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.010000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,139.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:58:57,152.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.010000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,159.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:58:58,172.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.011000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,179.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:58:59,192.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.011000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,199.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:00,212.000000,56.400000,3.000000,0.000000,0.500000,-0.500000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.011000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,219.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:01,232.000000,56.400000,3.000000,0.000000,0.500000,-0.500000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.011000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,239.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:02,252.000000,56.400000,3.000000,0.000000,0.500000,-0.500000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.011000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,5.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:03,16.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.011000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,25.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:04,36.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.012000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,45.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:05,56.000000,56.400000,3.000000,0.000000,0.500000,-0.500000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.012000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,65.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:06,76.000000,56.400000,3.000000,0.000000,0.500000,-0.500000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.012000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,85.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:07,96.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.012000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,105.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:08,116.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.012000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,125.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:09,136.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.012000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,145.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:10,156.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.012000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,165.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:11,176.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.013000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,185.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:12,196.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.013000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,205.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:13,216.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.013000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,225.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:14,236.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.013000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,245.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:15,0.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.013000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,11.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:16,20.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.014000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,31.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
9:59:17,40.000000,56.400000,3.000000,0.000000,0.500000,-0.400000,-0.500000,65.535000,0.000000,65.535000,0.000000,215.000000,0.000000,215.000000,0.000000,3C00000000000000,0000000000000000,0080020300000000,000000000000000,0.014000,0.000000,11.800000,11.800000,0.000000,0.000000,11.900000,0.000000,L,L,L,L,L,L,L,L,L,L,L,L,51.000000,19.255000,64.000000,0.128000,48.000000,0.000000,0.000000,0.000000,64.000000,19.127000,0.000000,,0.000000,0.000000
