No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-07-02 15:37:51,104,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
2,2015-07-02 15:37:51,104,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
3,2015-07-02 15:37:52,124,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
4,2015-07-02 15:37:53,144,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
5,2015-07-02 15:37:54,164,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
6,2015-07-02 15:37:55,184,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
7,2015-07-02 15:37:56,204,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
8,2015-07-02 15:37:57,224,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
9,2015-07-02 15:37:58,244,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
10,2015-07-02 15:37:59,8,0,0.5,0,6.1,100,0,0,0,0,0,-40,0,-40,0,0,10.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.006,0.193,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
