No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-07-02 00:47:45,122,0,0.5,-6.2,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.021,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
2,2015-07-02 00:47:45,122,0,0.5,1.4,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.021,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
3,2015-07-02 00:47:46,142,0,0.5,-5.1,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.022,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
4,2015-07-02 00:47:47,162,0,0.5,-5.1,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.022,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
5,2015-07-02 00:47:48,182,0,0.5,-5.6,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.023,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
6,2015-07-02 00:47:49,202,0,0.5,2.7,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.023,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
7,2015-07-02 00:47:50,222,0,0.5,-6.1,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.024,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
8,2015-07-02 00:47:51,242,0,0.5,-6.2,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.024,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
9,2015-07-02 00:47:52,6,0,0.5,-6.4,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.025,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
10,2015-07-02 00:47:53,26,0,0.5,-6.4,1.6,100,0,0,0,0,0,-40,0,-40,0,0,-1.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.025,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
