No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-07-02 00:04:42,253,274.8,276.5,-1,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.024,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
2,2015-07-02 00:04:42,253,274.8,276.5,-1,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.024,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
3,2015-07-02 00:04:43,16,274.6,276.4,-0.4,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.024,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
4,2015-07-02 00:04:44,36,274.8,276.6,-0.9,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.025,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
5,2015-07-02 00:04:45,57,274.8,276.6,-0.9,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.025,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
6,2015-07-02 00:04:46,77,274.8,276.6,-0.9,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.025,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
7,2015-07-02 00:04:47,97,274.8,276.5,-0.8,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.025,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
8,2015-07-02 00:04:48,117,274.8,276.5,-0.9,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.026,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
9,2015-07-02 00:04:49,137,274.8,276.5,-1,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.026,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
10,2015-07-02 00:04:50,157,274.8,276.6,-0.9,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.026,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
11,2015-07-02 00:04:51,177,274.8,276.6,-0.8,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.026,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
12,2015-07-02 00:04:52,197,274.8,276.6,-0.9,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.027,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
13,2015-07-02 00:04:53,217,274.7,276.6,-0.8,80,90,0,0,0,0,0,-40,0,-40,0,0,-0.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,90,0.027,0,0,0,0082020300000000,C0000C0000000001,0000300000000000,00000000C000000,4
