24,2015-10-27 14:36:31,7,62.3,62.6,-264.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.103,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
25,2015-10-27 14:36:32,7,62.3,62.6,-264.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.235,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
26,2015-10-27 14:36:33,7,62.3,62.6,-262.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.366,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
27,2015-10-27 14:36:34,7,62.3,62.6,-263.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.498,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
28,2015-10-27 14:36:35,7,62.3,62.6,-264,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.629,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
29,2015-10-27 14:36:36,7,62.3,62.6,-263.7,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.761,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
30,2015-10-27 14:36:37,7,62.3,62.6,-264,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,2.892,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
31,2015-10-27 14:36:38,7,62.3,62.6,-264,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.024,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
32,2015-10-27 14:36:39,7,62.3,62.6,-264.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.155,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
33,2015-10-27 14:36:40,7,62.3,62.6,-263.4,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.287,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
34,2015-10-27 14:36:41,7,62.3,62.6,-263.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.418,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
35,2015-10-27 14:36:42,7,62.3,62.6,-263.8,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.55,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
36,2015-10-27 14:36:43,7,62.3,62.6,-263.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.681,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
37,2015-10-27 14:36:44,7,62.3,62.6,-262.9,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.813,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
38,2015-10-27 14:36:45,7,62.3,62.6,-263.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,3.944,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
39,2015-10-27 14:36:46,7,62.3,62.6,-263.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.076,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
40,2015-10-27 14:36:47,7,62.3,62.6,-262.8,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.9,Normal,Off,Off,Off,Off,On,Off,Open,Close,0,0,158.4,4.207,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
