No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-23 16:28:54,7,0,1.2,0,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
2,2015-10-23 16:28:54,7,0,1.2,-1.5,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
3,2015-10-23 16:28:55,7,0,1.2,1.2,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
4,2015-10-23 16:28:56,7,0,1.2,-5.6,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
5,2015-10-23 16:28:57,7,0,1.2,0.8,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
6,2015-10-23 16:28:58,7,0,1.2,-1.5,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
7,2015-10-23 16:28:59,7,0,1.2,0,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
8,2015-10-23 16:29:00,7,0,1.2,-0.7,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0.001,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
9,2015-10-23 16:29:01,7,0,1.2,-0.6,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0.001,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
10,2015-10-23 16:29:02,7,0,1.2,-1.7,90,99.7,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,89.73,0.001,0,0,0,0080020300000000,3C00000000000000,0000000000000000,000000000000000,1
