No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-07-03 14:43:30,159,200,0,83.7,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.482,0,0,008A020300000000,E35ACC0000080000,0000300000000000,30000000C000000,1
2,2015-07-03 14:43:30,159,199.9,0,85.2,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.482,0,0,008A020300000000,E35ACC0000080000,0000300000000000,30000000C000000,1
3,2015-07-03 14:43:31,179,199.9,0,84.5,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.505,0,0,008A020300000000,E35ACC0000080000,0000300000000000,30000000C000000,1
4,2015-07-03 14:43:32,199,199.9,0,84.3,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.528,0,0,008A020300000000,E35ACC0000080000,0000300000000000,30000000C000000,1
5,2015-07-03 14:43:33,219,200,0,84.3,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.551,0,0,008A020300000000,E35ACC0000080000,0000300000000000,30000000C000000,1
6,2015-07-03 14:43:34,239,200,0,84.3,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.573,0,0,008A020300000000,E35ACC0000080000,0000300000000000,30000000C000000,1
7,2015-07-03 14:43:35,3,200,0,84.8,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.596,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
8,2015-07-03 14:43:36,23,200,0,84.3,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.619,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
9,2015-07-03 14:43:37,43,200,0,84.3,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.642,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
10,2015-07-03 14:43:38,63,199.9,0,84.2,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.665,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
11,2015-07-03 14:43:39,83,200,0,84.4,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.687,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
12,2015-07-03 14:43:40,103,200,0,84.2,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.71,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
13,2015-07-03 14:43:41,123,200,0,84.1,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.733,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
14,2015-07-03 14:43:42,143,200,0,84,0,100,0,0,0,0,0,-40,0,-40,0,0,84.3,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.756,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
15,2015-07-03 14:43:43,163,200,0,84,0,100,0,0,0,0,0,-40,0,-40,0,0,84.2,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,67,0,2.778,0,0,008A020300000000,E35ACC0000080000,0000300000000000,300000000000000,1
