No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-27 14:17:57,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.498,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
2,2015-10-27 14:17:57,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.498,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
3,2015-10-27 14:17:58,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.629,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
4,2015-10-27 14:17:58,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.629,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
5,2015-10-27 14:17:58,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.629,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
6,2015-10-27 14:17:58,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.629,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
7,2015-10-27 14:17:58,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.629,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
8,2015-10-27 14:17:58,7,62.3,62.6,-263.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.629,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2015-10-27 14:17:58,7,62.3,62.6,-263.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,2.629,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
19,2015-10-27 14:18:14,7,62.3,62.6,-265,100,100,3.247,108,3.2,1,0.047,27,13,20,20,7,-263.9,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,4.733,0,0,0,0A80020300000000,3C00000300000000,0000000000000000,000000000000000,3
20,2015-10-27 14:18:14,7,62.3,62.6,-264.8,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.9,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,4.733,0,0,0,0A80020300000000,3C00000300000000,0000000000000000,000000000000000,3
21,2015-10-27 14:18:16,7,62.3,62.6,-264.4,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,4.996,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
22,2015-10-27 14:18:17,7,62.3,62.6,-262.7,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,5.127,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
23,2015-10-27 14:18:18,7,62.3,62.6,-262.4,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,5.259,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
24,2015-10-27 14:18:19,7,62.3,62.6,-264.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,5.39,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
25,2015-10-27 14:18:20,7,62.3,62.6,-264.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.7,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,5.522,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
26,2015-10-27 14:18:21,7,62.3,62.6,-262.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-263.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,5.653,0,0,0,0A80020300000000,0C00000300000000,0000000000000000,000000000000000,3
