No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-26 09:23:01,7,0,80.9,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.062,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
2,2015-10-26 09:23:01,7,0,80.9,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.062,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
3,2015-10-26 09:23:02,7,0,80.9,1.4,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.063,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
4,2015-10-26 09:23:03,7,0,80.9,-0.7,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.063,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
5,2015-10-26 09:23:04,7,0,80.9,-0.4,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.063,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
6,2015-10-26 09:23:05,7,0,80.9,-0.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.064,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
7,2015-10-26 09:23:06,7,0,80.9,-0.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.064,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
8,2015-10-26 09:23:07,7,0,80.9,0.8,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.064,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
9,2015-10-26 09:23:08,7,0,80.9,-0.4,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.064,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
10,2015-10-26 09:23:09,7,0,80.9,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.065,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
11,2015-10-26 09:23:10,7,0,80.9,0.5,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.065,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
12,2015-10-26 09:23:11,7,0,80.9,0.9,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.065,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
13,2015-10-26 09:23:12,7,0,80.9,1.2,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.066,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
14,2015-10-26 09:23:13,7,0,80.9,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.066,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
15,2015-10-26 09:23:14,7,0,80.9,1.9,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.066,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
16,2015-10-26 09:23:15,7,0,80.9,-0.5,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.067,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
