No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-23 16:51:42,7,0,350.3,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.041,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
2,2015-10-23 16:51:42,7,0,350.3,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.041,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
3,2015-10-23 16:51:43,7,0,350.3,2.1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.042,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
4,2015-10-23 16:51:44,7,0,350.3,2,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.042,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
5,2015-10-23 16:51:45,7,0,350.3,-0.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.042,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
6,2015-10-23 16:51:46,7,0,1.8,1.7,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.043,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
7,2015-10-23 16:51:47,7,0,1.8,0.5,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.043,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
8,2015-10-23 16:51:48,7,0,1.8,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.043,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
9,2015-10-23 16:51:49,7,34.8,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.044,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
10,2015-10-23 16:51:50,7,19.5,1.2,-0.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.044,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
11,2015-10-23 16:51:51,7,11.3,1.2,-0.5,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.045,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
12,2015-10-23 16:51:52,7,6.7,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.045,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
13,2015-10-23 16:51:53,7,4.1,1.2,-1.7,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.045,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
14,2015-10-23 16:51:54,7,3.7,1.2,0.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.046,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
15,2015-10-23 16:51:55,7,3.7,1.2,-1.3,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.046,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
16,2015-10-23 16:51:56,7,3.7,1.2,-0.5,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.047,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
17,2015-10-23 16:51:57,7,298.8,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.047,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
18,2015-10-23 16:51:58,7,300.1,1.2,1.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.047,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
19,2015-10-23 16:51:59,7,300.2,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.048,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
20,2015-10-23 16:52:00,7,300.2,1.2,-1.7,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.048,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000000000000,1
21,2015-10-23 16:52:01,7,300.2,1.2,0.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.049,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000008800000,1
22,2015-10-23 16:52:02,7,300.2,4,1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.049,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000008800000,1
23,2015-10-23 16:52:03,7,300.3,4,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.049,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000000000000,1
24,2015-10-23 16:52:04,7,300.3,4,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.05,0,0,0,0080020300000000,3000000000000003,0000000000000000,00000000CC00000,1
25,2015-10-23 16:52:05,7,300.3,4,-2.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.05,0,0,0,0080020300000000,3000000000000003,0000000000000000,00000000CC00000,1
26,2015-10-23 16:52:06,7,300.3,4,-3.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.051,0,0,0,0080020300000000,3000000000000003,0000000000000000,00000000CC00000,1
27,2015-10-23 16:52:07,7,300.2,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.051,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000000000000,1
28,2015-10-23 16:52:08,7,300.2,1.2,-0.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.051,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000008200000,1
29,2015-10-23 16:52:09,7,300.2,1.2,-2.1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.052,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000008200000,1
30,2015-10-23 16:52:10,7,300.2,1.2,1.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.052,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000008200000,1
31,2015-10-23 16:52:11,7,300.2,1.2,1.3,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.052,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000008200000,1
32,2015-10-23 16:52:12,7,300.2,1.2,-4.5,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.053,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000000000000,1
33,2015-10-23 16:52:13,7,300.2,1.2,-1.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.053,0,0,0,0080020300000000,3000000000000003,0000000000000000,00000000C300000,1
34,2015-10-23 16:52:14,7,300.2,1.2,1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.054,0,0,0,0080020300000000,3000000000000003,0000000000000000,00000000C300000,1
35,2015-10-23 16:52:15,7,300.2,2.1,-2.1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.054,0,0,0,0080020300000000,3000000000000003,0000000000000000,00000000C300000,1
36,2015-10-23 16:52:16,7,291.1,2.1,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.054,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000000000000,1
37,2015-10-23 16:52:17,7,0,1.2,1.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.055,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000000000000,1
38,2015-10-23 16:52:18,7,0,1.2,-0.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.055,0,0,0,0080020300000000,3000000000000003,0000000000000000,000000000000000,1
39,2015-10-23 16:52:19,7,0,1.2,1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.056,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
40,2015-10-23 16:52:20,7,0,1.2,0.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.056,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
41,2015-10-23 16:52:21,7,0,1.2,-0.7,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.7,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.056,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
42,2015-10-23 16:52:22,7,0,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.8,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.057,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
