No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2000-00-0 0:00:00,116,350.8,25.6,-2654.9,0,0,10.28,0,0,3,10.28,-40,0,-40,0,0,-2436.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,24.21,4194.368,1056964.67,4357,16640,,0000000000000200,0000000000000000,088002080000000,0,,,,,,,,
2,2000-00-0 0:00:00,116,350.8,25.6,-2654.9,0,0,10.28,0,0,3,10.28,-40,0,-40,0,0,-2436.8,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,24.21,4194.368,1056964.67,4357,16640,,0000000000000200,0000000000000000,088002080000000,0,,,,,,,,
