No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-23 16:49:34,7,0,1.2,-3,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.001,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
2,2015-10-23 16:49:34,7,0,1.2,-3,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.001,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
3,2015-10-23 16:49:35,7,0,1.2,-1.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.001,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
4,2015-10-23 16:49:36,7,0,1.2,1.3,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.002,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
5,2015-10-23 16:49:37,7,0,1.2,-1.8,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.002,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
6,2015-10-23 16:49:38,7,0,1.2,-1.4,90,0,65.535,0,65.535,0,0,215,0,215,0,0,0,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.002,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
7,2015-10-23 16:49:39,7,0,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,0,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.002,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
8,2015-10-23 16:49:40,7,0,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.002,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
9,2015-10-23 16:49:41,7,0,1.2,1.4,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.002,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
10,2015-10-23 16:49:42,7,0,1.2,-0.7,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.003,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
11,2015-10-23 16:49:43,7,0,1.2,-2.5,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.003,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
12,2015-10-23 16:49:44,7,0,1.2,1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.003,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
13,2015-10-23 16:49:45,7,0,1.2,-0.7,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.003,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
14,2015-10-23 16:49:46,7,0,1.2,0.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.004,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
15,2015-10-23 16:49:47,7,0,1.2,1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.004,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
16,2015-10-23 16:49:48,7,0,1.2,-1.7,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.004,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
17,2015-10-23 16:49:49,7,0,1.2,-0.9,90,0,65.535,0,65.535,0,0,215,0,215,0,0,0,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.004,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
18,2015-10-23 16:49:50,7,0,1.2,0.4,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.004,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
19,2015-10-23 16:49:51,7,0,1.2,0,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.005,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
20,2015-10-23 16:49:52,7,0,1.2,-0.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.005,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
21,2015-10-23 16:49:53,7,0,1.2,0.9,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.4,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.005,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
22,2015-10-23 16:49:54,7,0,1.2,-1.1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.005,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
23,2015-10-23 16:49:55,7,0,1.2,-5,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.006,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
24,2015-10-23 16:49:56,7,0,1.2,-0.5,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.006,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
25,2015-10-23 16:49:57,7,0,1.2,1.4,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.006,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
26,2015-10-23 16:49:58,7,0,1.2,-1.6,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.007,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
27,2015-10-23 16:49:59,7,0,1.2,-3.1,90,0,65.535,0,65.535,0,0,215,0,215,0,0,-0.5,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0.007,0,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
