No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-28 10:25:33,7,62.4,62.6,-75.1,42.1,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.673,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
2,2015-10-28 10:25:33,7,62.2,62.6,-74.8,42.1,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.673,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
3,2015-10-28 10:25:34,7,62.4,62.6,-75.9,42.1,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.673,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
4,2015-10-28 10:25:35,7,62.3,62.6,-74,42.2,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.695,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
5,2015-10-28 10:25:36,7,62.4,62.6,-77.2,42.2,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.739,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
6,2015-10-28 10:25:37,7,62.4,62.6,-74.2,42.2,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.739,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
7,2015-10-28 10:25:38,7,62.3,62.6,-75.5,42.2,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.761,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
8,2015-10-28 10:25:39,7,62.4,62.6,-74.6,42.2,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.3,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.806,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
9,2015-10-28 10:25:40,7,62.3,62.6,-76.3,42.2,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.806,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
10,2015-10-28 10:25:41,7,62.4,62.6,-74.9,42.2,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.828,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
11,2015-10-28 10:25:42,7,62.4,62.6,-69.1,42.3,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.873,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
12,2015-10-28 10:25:43,7,62.3,62.6,-69.4,42.3,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.873,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
13,2015-10-28 10:25:44,7,62.4,62.6,-70,42.3,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.895,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
14,2015-10-28 10:25:45,7,62.4,62.6,-70.3,42.3,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.94,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
15,2015-10-28 10:25:46,7,62.4,62.6,-71.5,42.3,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,5.94,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
