No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-07-02 00:49:35,233,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
2,2015-07-02 00:49:35,233,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
3,2015-07-02 00:49:35,253,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
4,2015-07-02 00:49:35,17,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
5,2015-07-02 00:49:35,37,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
6,2015-07-02 00:49:35,57,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
7,2015-07-02 00:49:35,77,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
8,2015-07-02 00:49:35,97,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
9,2015-07-02 00:49:35,117,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
10,2015-07-02 00:49:35,137,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
11,2015-07-02 00:49:35,157,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
12,2015-07-02 00:49:35,177,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
13,2015-07-02 00:49:35,197,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
14,2015-07-02 00:49:35,217,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
15,2015-07-02 00:49:35,237,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
16,2015-07-02 00:49:35,1,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
17,2015-07-02 00:49:35,21,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
18,2015-07-02 00:49:35,41,0,0.5,0,1.5,100,0,0,0,0,0,-40,0,-40,0,0,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,90,0.007,0,0,0,0082020300000000,CC000C0000000000,0000300000000000,000000000000000,4
