No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-28 10:49:53,7,62.2,62.6,-73.1,59.8,99.9,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.241,1.668,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-00-00 00:00:00,7,62.2,62.6,-74.7,67.2,99.9,3.247,108,3.2,1,0.047,27,7,20,20,7,0,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,218,158.241,0,0,0,0,0A00000000000000,0000000000000000,0000000000000000,000000000000000,3
8,2015-10-28 11:00:27,7,62.2,62.6,-74.5,67.2,99.9,3.247,108,3.2,1,0.047,27,7,20,20,7,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,218,158.241,0,0,0,0,0A00000000000000,0000000000000000,0000000000000000,000000000000000,3
9,2015-10-28 11:00:28,7,62.3,62.6,-73.1,67.2,99.9,3.247,108,3.2,1,0.047,27,7,20,20,7,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,213.4,158.241,0.022,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
10,2015-10-28 11:00:29,7,62.2,62.6,-73.6,67.2,99.9,3.247,108,3.2,1,0.047,27,7,20,20,7,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,203.3,158.241,0.066,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
11,2015-10-28 11:00:30,7,62.3,62.6,-74.9,67.2,99.9,3.247,108,3.2,1,0.047,27,7,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,193.1,158.241,0.066,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
12,2015-10-28 11:00:31,7,62.2,62.6,-74.1,67.2,99.9,3.247,108,3.2,1,0.047,27,7,20,20,7,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,183.5,158.241,0.088,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
