No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-26 09:21:37,7,0,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.035,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
2,2015-10-26 09:21:37,7,0,1.2,-0.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.035,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
3,2015-10-26 09:21:38,7,0,1.2,-0.5,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.035,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
4,2015-10-26 09:21:39,7,0,1.2,1.2,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.036,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
5,2015-10-26 09:21:40,7,0,1.2,1.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.036,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
6,2015-10-26 09:21:41,7,0,1.2,2,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.036,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
7,2015-10-26 09:21:42,7,0,1.2,-0.5,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.037,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
8,2015-10-26 09:21:43,7,0,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.037,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
9,2015-10-26 09:21:44,7,0,1.2,1.5,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.037,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
10,2015-10-26 09:21:45,7,0,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.038,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
11,2015-10-26 09:21:46,7,0,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.038,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
12,2015-10-26 09:21:47,7,0,1.2,0.5,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.038,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
13,2015-10-26 09:21:48,7,0,1.2,1.7,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.039,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
14,2015-10-26 09:21:49,7,0,1.2,0.8,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.039,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
15,2015-10-26 09:21:50,7,199.9,1.7,-0.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.039,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
16,2015-10-26 09:21:51,7,200,2.3,-0.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.04,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
17,2015-10-26 09:21:52,7,400.5,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.04,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
18,2015-10-26 09:21:53,7,399.8,1.2,-0.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.04,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
19,2015-10-26 09:21:54,7,399.9,1.2,1,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.041,0,0,0080020300000000,3300000000000003,0000000000000000,000000000000000,1
20,2015-10-26 09:21:55,7,399.9,1.2,-0.4,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.041,0,0,0080020300000000,3300000000000003,0000000000000000,000000000000000,1
21,2015-10-26 09:21:56,7,399.9,1.2,1.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.041,0,0,0080020300000000,3300000000000003,0000000000000000,000000000000000,1
22,2015-10-26 09:21:57,7,314.7,1.2,1.4,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.042,0,0,0080020300000000,3300000000000003,0000000000000000,000000000000000,1
23,2015-10-26 09:21:58,7,168.4,1.2,0.4,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.042,0,0,0080020300000000,3300000000000003,0000000000000000,000000000000000,1
24,2015-10-26 09:21:59,7,92,1.2,0.8,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.042,0,0,0080020300000000,3000000000000003,0000000000000000,000000000000000,1
25,2015-10-26 09:22:00,7,80.5,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.043,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
26,2015-10-26 09:22:01,7,80.6,1.2,0.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.043,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
27,2015-10-26 09:22:02,7,80.5,1.2,1.3,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.043,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
28,2015-10-26 09:22:03,7,80.6,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.044,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
29,2015-10-26 09:22:04,7,80.5,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.044,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
30,2015-10-26 09:22:05,7,80.5,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.044,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
31,2015-10-26 09:22:06,7,80.5,1.2,1.4,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.045,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
32,2015-10-26 09:22:07,7,80.5,1.2,-0.5,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.045,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
33,2015-10-26 09:22:08,7,80.5,1.2,1.6,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.045,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
34,2015-10-26 09:22:09,7,80.6,1.2,0,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.046,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
35,2015-10-26 09:22:10,7,80.5,1.2,0.4,89.9,0,65.535,0,65.535,0,0,215,0,215,0,0,0.6,Normal,Off,Off,Off,On,On,On,Close,Close,0,0,90,0,0.046,0,0,0080020300000000,3C00000000000003,0000000000000000,000000000000000,1
