No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
23,2015-10-27 16:19:11,7,62.4,62.6,-73.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.274,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
24,2015-10-27 16:19:12,7,62.4,62.6,-73.7,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.274,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
25,2015-10-27 16:19:13,7,62.4,62.6,-75.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.274,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
26,2015-10-27 16:19:14,7,62.3,62.6,-76.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.341,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
27,2015-10-27 16:19:15,7,62.3,62.6,-75.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.3,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.341,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
28,2015-10-27 16:19:16,7,62.4,62.6,-75.9,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.363,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
29,2015-10-27 16:19:17,7,62.3,62.6,-73.4,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.407,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
30,2015-10-27 16:19:18,7,62.3,62.6,-75.6,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.407,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
31,2015-10-27 16:19:19,7,62.3,62.6,-78.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.43,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
32,2015-10-27 16:19:20,7,62.3,62.6,-75,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.474,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
33,2015-10-27 16:19:21,7,62.3,62.6,-73.7,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.474,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
34,2015-10-27 16:19:22,7,62.3,62.6,-74.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.497,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
35,2015-10-27 16:19:23,7,62.3,62.6,-73.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.3,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.541,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
36,2015-10-27 16:19:24,7,62.3,62.6,-70.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.541,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
37,2015-10-27 16:19:25,7,62.3,62.6,-73.8,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.3,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.563,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
38,2015-10-27 16:19:26,7,62.3,62.6,-74.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.608,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
39,2015-10-27 16:19:27,7,62.4,62.6,-76.4,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.608,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
40,2015-10-27 16:19:28,7,62.3,62.6,-73.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.63,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
41,2015-10-27 16:19:29,7,62.3,62.6,-75.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.674,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
42,2015-10-27 16:19:30,7,62.3,62.6,-74.4,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.674,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
43,2015-10-27 16:19:31,7,62.3,62.6,-75,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.697,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
44,2015-10-27 16:19:32,7,62.3,62.6,-74,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.741,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
45,2015-10-27 16:19:33,7,62.3,62.6,-75.9,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.741,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
46,2015-10-27 16:19:34,7,62.3,62.6,-74,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.764,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
47,2015-10-27 16:19:35,7,62.3,62.6,-74.9,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.3,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.808,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
48,2015-10-27 16:19:36,7,62.3,62.6,-72.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.808,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
49,2015-10-27 16:19:37,7,62.3,62.6,-73.7,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.83,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
50,2015-10-27 16:19:38,7,62.3,62.6,-75,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.875,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
51,2015-10-27 16:19:39,7,62.3,62.6,-77.8,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.875,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
52,2015-10-27 16:19:40,7,62.3,62.6,-76.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.897,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
53,2015-10-27 16:19:41,7,62.3,62.6,-81.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.3,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.941,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
54,2015-10-27 16:19:42,7,62.3,62.6,-73.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.941,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
55,2015-10-27 16:19:43,7,62.3,62.6,-76.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,10.964,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
56,2015-10-27 16:19:44,7,62.4,62.6,-76.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.008,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
57,2015-10-27 16:19:45,7,62.3,62.6,-76.2,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.008,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
58,2015-10-27 16:19:46,7,62.3,62.6,-75.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.03,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
59,2015-10-27 16:19:47,7,62.3,62.6,-73.5,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.075,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
60,2015-10-27 16:19:48,7,62.3,62.6,-75.4,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.075,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
61,2015-10-27 16:19:49,7,62.4,62.6,-77.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.097,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
62,2015-10-27 16:19:50,7,62.3,62.6,-71.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.142,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
63,2015-10-27 16:19:51,7,62.3,62.6,-75.3,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.142,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
64,2015-10-27 16:19:52,7,62.3,62.6,-74.7,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.164,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
65,2015-10-27 16:19:53,7,62.3,62.6,-76.9,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.209,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
66,2015-10-27 16:19:54,7,62.3,62.6,-77.8,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.3,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.209,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
67,2015-10-27 16:19:55,7,62.3,62.6,-74.8,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.231,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
68,2015-10-27 16:19:56,7,62.3,62.6,-78.1,100,100,3.247,108,3.2,1,0.047,27,1,20,20,7,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,40,0,158.4,11.275,0,0,0,0A00000000000000,0C00000000000000,0000000000000000,000000000000000,3
