No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
1,2015-10-27 13:31:37,7,0,1.2,1.3,50,100,3.247,108,3.2,31,0.047,27,7,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,0,0,0,0,0A80020300000000,0C00000000000000,0000000000000000,000000000000000,3
2,2015-10-27 13:31:37,7,0,1.2,-1.2,50,100,3.247,108,3.2,31,0.047,27,7,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,0,0,0,0,0A80020300000000,0C00000000000000,0000000000000000,000000000000000,3
3,2015-10-27 13:31:38,7,0,1.2,0,50,100,3.247,108,3.2,31,0.047,27,7,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,0,0,0,0,0A80020300000000,0C00000000000000,0000000000000000,000000000000000,3
4,2015-10-27 13:31:39,7,0,1.2,0,50,100,3.247,108,3.2,31,0.047,27,7,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,0,0,0,0,0A80020300000000,0C00000000000000,0000000000000000,000000000000000,3
5,2015-10-27 13:31:40,7,0,1.2,0,50,100,3.247,108,3.2,31,0.047,27,7,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,0,0,0,0,0A80020300000000,0C00000000000000,0000000000000000,000000000000000,3
6,2015-10-27 13:31:41,7,0,1.2,-0.8,50,100,3.247,108,0,1,3.247,27,7,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,0,0,158.4,0,0,0,0,0A80020300000000,0C00000000000000,0000000000000000,000000000000000,3
7,2015-10-27 13:31:42,7,0,1.2,-1,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,7.4,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
8,2015-10-27 13:31:43,7,0,1.2,-5,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,17.5,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
9,2015-10-27 13:31:44,7,0,1.2,0.8,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,27.8,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
10,2015-10-27 13:31:45,7,0,1.2,-0.6,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,37.4,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
11,2015-10-27 13:31:46,7,0,1.2,1.1,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,40,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
12,2015-10-27 13:31:47,7,0,1.2,0.9,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,40,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
13,2015-10-27 13:31:48,7,0,1.2,1.5,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,40,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
14,2015-10-27 13:31:49,7,0,1.2,1.3,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,40,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
15,2015-10-27 13:31:50,7,0,1.2,-0.6,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,40,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
16,2015-10-27 13:31:51,7,0,1.2,-0.7,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,40,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
17,2015-10-27 13:31:52,7,0,1.2,1.1,50,100,3.247,108,3.2,1,0.047,27,1,20,20,7,0,Normal,Off,Off,Off,Off,Off,Off,Close,Close,40,0,158.4,0,0,0,0,0A80020000000000,0C00000000000000,0000000000000000,000000000000000,3
