Time,Life,SOC,slave_num,sum_volt,extsum_volt,current,avg_current,max_volt,max_volt_no,min_volt,min_volt_no,max_t,max_temp_no,min_t,min_temp_no,Bat_ErrCode,BatSYS_ErrCode,HD_ErrCode,Other_ErrCode,Total_in_AH,Total_out_AH,CC,CC2,AI1,AI2,BMS_Volt,CP,DI1,DI2,DI3,DI4,DO1,DO2,Rly_HEAT,Rly_FAN,Rly_POS,Rly_NEG,Rly_PRE,Rly_CHG,LifeA,max_voltA,max_volt_noA,min_voltA,min_volt_noA,max_tA,max_temp_noA,min_tA,min_temp_noA,diff_VA,diff_TA,ErrorFlagA,sla_vnumA,sla_tnumA,voltA1,voltA2,voltA3,voltA4,voltA5,voltA6,voltA7,voltA8,voltA9,voltA10,voltA11,voltA12,voltA13,voltA14,voltA15,voltA16,voltA17,voltA18,voltA19,voltA20,voltA21,voltA22,voltA23,voltA24,voltA25,voltA26,voltA27,voltA28,voltA29,voltA30,voltA31,voltA32,voltA33,voltA34,voltA35,voltA36,voltA37,voltA38,voltA39,voltA40,temperA1,temperA2,temperA3,temperA4,temperA5,temperA6
13:53:47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,90.000000,5.230000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.230000,0.000000,0200000000000000,40.000000,6.000000,1.470000,3.598000,3.420000,3.549000,3.535000,3.553000,3.559000,3.541000,3.360000,3.564000,1.470000,3.597000,3.418000,3.547000,3.534000,3.552000,3.558000,3.540000,3.358000,3.562000,1.468000,3.597000,3.420000,3.547000,3.534000,3.553000,3.559000,5.206000,0.036000,5.230000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,95.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.470000,3.598000,3.420000,3.549000,3.535000,3.553000,3.559000,3.541000,3.360000,3.564000,1.470000,3.597000,3.418000,3.547000,3.534000,3.552000,3.558000,3.540000,3.358000,3.562000,1.471000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,5.208000,0.036000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,100.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.471000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,3.541000,3.360000,3.564000,1.473000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.358000,3.562000,1.471000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,5.208000,0.036000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,105.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.471000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,3.541000,3.360000,3.564000,1.473000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.358000,3.562000,1.474000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,5.208000,0.034000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,110.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.474000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,3.541000,3.358000,3.564000,1.474000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.358000,3.562000,1.474000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,5.208000,0.034000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,115.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.474000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,3.541000,3.358000,3.564000,1.474000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.358000,3.562000,1.476000,3.598000,3.420000,3.547000,3.534000,3.553000,3.559000,5.208000,0.036000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,120.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.477000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,3.541000,3.358000,3.564000,1.477000,3.595000,3.418000,3.547000,3.532000,3.552000,3.559000,3.541000,3.358000,3.562000,1.476000,3.598000,3.420000,3.547000,3.534000,3.553000,3.559000,5.208000,0.036000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,125.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.477000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,3.541000,3.358000,3.564000,1.477000,3.595000,3.418000,3.547000,3.532000,3.552000,3.559000,3.541000,3.358000,3.562000,1.479000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,5.206000,0.036000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,130.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.479000,3.598000,3.420000,3.549000,3.535000,3.553000,3.559000,3.541000,3.358000,3.564000,1.479000,3.595000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.357000,3.564000,1.479000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,5.206000,0.036000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,135.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.479000,3.598000,3.420000,3.549000,3.535000,3.553000,3.559000,3.541000,3.358000,3.564000,1.479000,3.595000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.357000,3.564000,1.480000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,5.208000,0.036000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:57,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,140.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.482000,3.598000,3.420000,3.549000,3.535000,3.553000,3.559000,3.541000,3.358000,3.564000,1.482000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.358000,3.562000,1.480000,3.598000,3.420000,3.549000,3.534000,3.553000,3.559000,5.208000,0.036000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:53:58,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,145.000000,5.229000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.229000,0.000000,0200000000000000,40.000000,6.000000,1.482000,3.598000,3.420000,3.549000,3.535000,3.553000,3.559000,3.541000,3.358000,3.564000,1.482000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.358000,3.562000,1.483000,3.598000,3.418000,3.547000,3.534000,3.553000,3.559000,5.208000,0.034000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:54:08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,195.000000,5.287000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.287000,0.000000,0200000000000000,40.000000,6.000000,1.482000,3.598000,3.420000,3.549000,3.535000,3.553000,3.559000,3.541000,3.358000,3.564000,1.482000,3.597000,3.418000,3.547000,3.534000,3.552000,3.559000,3.541000,3.358000,3.562000,1.483000,3.598000,3.418000,3.547000,3.534000,3.553000,3.559000,5.208000,0.034000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,21.000000,21.000000
13:54:09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,200.000000,5.286000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.286000,0.000000,0200000000000000,40.000000,6.000000,1.248000,3.588000,3.409000,3.540000,3.526000,3.544000,3.552000,3.534000,3.351000,3.555000,1.240000,3.588000,3.408000,3.540000,3.526000,3.544000,3.550000,3.534000,3.351000,3.553000,1.483000,3.598000,3.418000,3.547000,3.534000,3.553000,3.559000,5.208000,0.034000,5.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,21.000000,21.000000
13:54:10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,205.000000,5.286000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.286000,0.000000,0200000000000000,40.000000,6.000000,1.248000,3.588000,3.409000,3.540000,3.526000,3.544000,3.552000,3.534000,3.351000,3.555000,1.240000,3.588000,3.408000,3.540000,3.526000,3.544000,3.550000,3.534000,3.351000,3.553000,1.231000,3.589000,3.409000,3.541000,3.526000,3.546000,3.552000,5.272000,0.036000,5.286000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:54:11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,210.000000,5.286000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.286000,0.000000,0200000000000000,40.000000,6.000000,1.216000,3.588000,3.408000,3.540000,3.526000,3.544000,3.552000,3.534000,3.349000,3.555000,1.213000,3.588000,3.408000,3.538000,3.526000,3.544000,3.550000,3.532000,3.351000,3.553000,1.231000,3.589000,3.409000,3.541000,3.526000,3.546000,3.552000,5.272000,0.036000,5.286000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:54:12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,215.000000,5.286000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.286000,0.000000,0200000000000000,40.000000,6.000000,1.216000,3.588000,3.408000,3.540000,3.526000,3.544000,3.552000,3.534000,3.349000,3.555000,1.213000,3.588000,3.408000,3.538000,3.526000,3.544000,3.550000,3.532000,3.351000,3.553000,1.207000,3.588000,3.409000,3.540000,3.526000,3.544000,3.550000,5.272000,0.034000,5.286000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:54:13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,220.000000,5.286000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.286000,0.000000,0200000000000000,40.000000,6.000000,1.198000,3.588000,3.408000,3.538000,3.526000,3.544000,3.552000,3.532000,3.349000,3.555000,1.197000,3.588000,3.406000,3.538000,3.525000,3.543000,3.550000,3.532000,3.351000,3.553000,1.207000,3.588000,3.409000,3.540000,3.526000,3.544000,3.550000,5.272000,0.034000,5.286000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,21.000000,21.000000
