Time,Life,SOC,slave_num,sum_volt,extsum_volt,current,avg_current,max_volt,max_volt_no,min_volt,min_volt_no,max_t,max_temp_no,min_t,min_temp_no,Bat_ErrCode,BatSYS_ErrCode,HD_ErrCode,Other_ErrCode,Total_in_AH,Total_out_AH,CC,CC2,AI1,AI2,BMS_Volt,CP,DI1,DI2,DI3,DI4,DO1,DO2,Rly_HEAT,Rly_FAN,Rly_POS,Rly_NEG,Rly_PRE,Rly_CHG,LifeA,max_voltA,max_volt_noA,min_voltA,min_volt_noA,max_tA,max_temp_noA,min_tA,min_temp_noA,diff_VA,diff_TA,ErrorFlagA,sla_vnumA,sla_tnumA,voltA1,voltA2,voltA3,voltA4,voltA5,voltA6,voltA7,voltA8,voltA9,voltA10,voltA11,voltA12,voltA13,voltA14,voltA15,voltA16,voltA17,voltA18,voltA19,voltA20,voltA21,voltA22,voltA23,voltA24,voltA25,voltA26,voltA27,voltA28,voltA29,voltA30,voltA31,voltA32,voltA33,voltA34,voltA35,voltA36,voltA37,voltA38,voltA39,voltA40,temperA1,temperA2,temperA3,temperA4,temperA5,temperA6
13:51:29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,168.000000,5.298000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.298000,0.000000,0200000000000000,40.000000,6.000000,1.252000,3.588000,3.415000,3.540000,3.526000,3.544000,3.550000,3.532000,3.369000,3.553000,1.254000,3.586000,3.415000,3.540000,3.525000,3.543000,3.549000,3.532000,3.369000,3.553000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,20.000000
13:51:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,173.000000,5.298000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.298000,0.000000,0200000000000000,40.000000,6.000000,1.252000,3.588000,3.415000,3.540000,3.526000,3.544000,3.550000,3.532000,3.369000,3.553000,1.254000,3.586000,3.415000,3.540000,3.525000,3.543000,3.549000,3.532000,3.369000,3.553000,1.252000,3.588000,3.415000,3.540000,3.526000,3.544000,3.550000,5.280000,0.034000,5.298000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,20.000000
13:51:31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,178.000000,5.298000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.298000,0.000000,0200000000000000,40.000000,6.000000,1.248000,3.588000,3.415000,3.538000,3.526000,3.544000,3.550000,3.534000,3.367000,3.553000,1.248000,3.588000,3.414000,3.538000,3.526000,3.543000,3.549000,3.531000,3.369000,3.553000,1.252000,3.588000,3.415000,3.540000,3.526000,3.544000,3.550000,5.280000,0.034000,5.298000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,20.000000
13:51:32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,183.000000,5.298000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.298000,0.000000,0200000000000000,40.000000,6.000000,1.248000,3.588000,3.415000,3.538000,3.526000,3.544000,3.550000,3.534000,3.367000,3.553000,1.248000,3.588000,3.414000,3.538000,3.526000,3.543000,3.549000,3.531000,3.369000,3.553000,1.248000,3.588000,3.415000,3.540000,3.526000,3.544000,3.550000,5.280000,0.034000,5.298000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:51:33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,188.000000,5.296000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.296000,0.000000,0200000000000000,40.000000,6.000000,1.243000,3.588000,3.414000,3.538000,3.526000,3.544000,3.550000,3.534000,3.367000,3.553000,1.243000,3.586000,3.414000,3.538000,3.526000,3.543000,3.550000,3.532000,3.369000,3.553000,1.248000,3.588000,3.415000,3.540000,3.526000,3.544000,3.550000,5.280000,0.034000,5.298000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,20.000000
13:51:34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,193.000000,5.296000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.296000,0.000000,0200000000000000,40.000000,6.000000,1.243000,3.588000,3.414000,3.538000,3.526000,3.544000,3.550000,3.534000,3.367000,3.553000,1.243000,3.586000,3.414000,3.538000,3.526000,3.543000,3.550000,3.532000,3.369000,3.553000,1.243000,3.588000,3.415000,3.540000,3.526000,3.544000,3.550000,5.280000,0.034000,5.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:51:35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,198.000000,5.295000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.295000,0.000000,0200000000000000,40.000000,6.000000,1.239000,3.586000,3.414000,3.538000,3.526000,3.544000,3.550000,3.534000,3.367000,3.553000,1.239000,3.586000,3.414000,3.538000,3.526000,3.543000,3.550000,3.532000,3.369000,3.552000,1.243000,3.588000,3.415000,3.540000,3.526000,3.544000,3.550000,5.280000,0.034000,5.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:51:36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,203.000000,5.296000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.296000,0.000000,0200000000000000,40.000000,6.000000,1.239000,3.586000,3.414000,3.538000,3.526000,3.544000,3.550000,3.534000,3.367000,3.553000,1.239000,3.586000,3.414000,3.538000,3.526000,3.543000,3.550000,3.532000,3.369000,3.552000,1.237000,3.588000,3.415000,3.538000,3.526000,3.544000,3.550000,5.278000,0.034000,5.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:51:37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,208.000000,5.296000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.296000,0.000000,0200000000000000,40.000000,6.000000,1.234000,3.586000,3.414000,3.538000,3.526000,3.544000,3.550000,3.532000,3.366000,3.553000,1.234000,3.586000,3.414000,3.538000,3.525000,3.543000,3.550000,3.532000,3.367000,3.553000,1.237000,3.588000,3.415000,3.538000,3.526000,3.544000,3.550000,5.278000,0.034000,5.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,20.000000
13:51:38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,213.000000,5.296000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.296000,0.000000,0200000000000000,40.000000,6.000000,1.234000,3.586000,3.414000,3.538000,3.526000,3.544000,3.550000,3.532000,3.366000,3.553000,1.234000,3.586000,3.414000,3.538000,3.525000,3.543000,3.550000,3.532000,3.367000,3.553000,1.233000,3.588000,3.414000,3.540000,3.526000,3.544000,3.549000,5.278000,0.034000,5.296000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
