Time,Life,SOC,slave_num,sum_volt,extsum_volt,current,avg_current,max_volt,max_volt_no,min_volt,min_volt_no,max_t,max_temp_no,min_t,min_temp_no,Bat_ErrCode,BatSYS_ErrCode,HD_ErrCode,Other_ErrCode,Total_in_AH,Total_out_AH,CC,CC2,AI1,AI2,BMS_Volt,CP,DI1,DI2,DI3,DI4,DO1,DO2,Rly_HEAT,Rly_FAN,Rly_POS,Rly_NEG,Rly_PRE,Rly_CHG,LifeA,max_voltA,max_volt_noA,min_voltA,min_volt_noA,max_tA,max_temp_noA,min_tA,min_temp_noA,diff_VA,diff_TA,ErrorFlagA,sla_vnumA,sla_tnumA,voltA1,voltA2,voltA3,voltA4,voltA5,voltA6,voltA7,voltA8,voltA9,voltA10,voltA11,voltA12,voltA13,voltA14,voltA15,voltA16,voltA17,voltA18,voltA19,voltA20,voltA21,voltA22,voltA23,voltA24,voltA25,voltA26,voltA27,voltA28,voltA29,voltA30,voltA31,voltA32,voltA33,voltA34,voltA35,voltA36,voltA37,voltA38,voltA39,voltA40,temperA1,temperA2,temperA3,temperA4,temperA5,temperA6
13:50:04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,2.000000,5.310000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.310000,0.000000,0200000000000000,40.000000,6.000000,1.699000,3.591000,3.429000,3.543000,3.529000,3.547000,3.553000,3.537000,3.382000,3.556000,1.696000,3.591000,3.429000,3.543000,3.529000,3.547000,3.553000,3.535000,3.384000,3.556000,1.710000,3.592000,3.429000,3.544000,3.531000,3.549000,3.553000,5.293000,0.034000,5.308000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,7.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.699000,3.591000,3.429000,3.543000,3.529000,3.547000,3.553000,3.537000,3.382000,3.556000,1.696000,3.591000,3.427000,3.541000,3.528000,3.547000,3.553000,3.535000,3.384000,3.556000,1.693000,3.592000,3.429000,3.543000,3.529000,3.547000,3.553000,5.292000,0.034000,5.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,12.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.683000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.537000,3.381000,3.556000,1.681000,3.591000,3.427000,3.541000,3.528000,3.547000,3.553000,3.535000,3.384000,3.556000,1.693000,3.592000,3.429000,3.543000,3.529000,3.547000,3.553000,5.292000,0.034000,5.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,17.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.683000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.537000,3.381000,3.556000,1.681000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.535000,3.384000,3.556000,1.677000,3.592000,3.427000,3.544000,3.529000,3.547000,3.553000,5.293000,0.034000,5.308000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,22.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.666000,3.589000,3.427000,3.543000,3.529000,3.547000,3.553000,3.537000,3.381000,3.556000,1.665000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.535000,3.384000,3.556000,1.677000,3.592000,3.427000,3.544000,3.529000,3.547000,3.553000,5.293000,0.034000,5.308000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,27.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.666000,3.589000,3.427000,3.543000,3.529000,3.547000,3.553000,3.537000,3.381000,3.556000,1.665000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.535000,3.382000,3.556000,1.660000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,5.293000,0.034000,5.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,32.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.651000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.537000,3.381000,3.556000,1.648000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.535000,3.382000,3.556000,1.660000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,5.293000,0.034000,5.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,37.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.651000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.537000,3.381000,3.556000,1.648000,3.591000,3.427000,3.541000,3.529000,3.546000,3.553000,3.535000,3.382000,3.556000,1.645000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,5.292000,0.034000,5.307000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,42.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.635000,3.591000,3.426000,3.543000,3.529000,3.547000,3.553000,3.535000,3.381000,3.556000,1.633000,3.589000,3.427000,3.541000,3.529000,3.546000,3.553000,3.535000,3.382000,3.556000,1.645000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,5.292000,0.034000,5.307000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,47.000000,5.308000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.308000,0.000000,0200000000000000,40.000000,6.000000,1.635000,3.591000,3.426000,3.543000,3.529000,3.547000,3.553000,3.535000,3.381000,3.556000,1.633000,3.589000,3.426000,3.541000,3.529000,3.546000,3.553000,3.535000,3.382000,3.555000,1.630000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,5.292000,0.034000,5.308000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,52.000000,5.307000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.307000,0.000000,0200000000000000,40.000000,6.000000,1.620000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.535000,3.381000,3.556000,1.620000,3.591000,3.426000,3.541000,3.529000,3.546000,3.553000,3.535000,3.382000,3.555000,1.630000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,5.292000,0.034000,5.308000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
13:50:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,H,H,H,H,L,L,L,L,L,L,L,L,57.000000,5.307000,30.000000,0.000000,31.000000,21.000000,2.000000,20.000000,30.000000,5.307000,0.000000,0200000000000000,40.000000,6.000000,1.620000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,3.535000,3.381000,3.556000,1.620000,3.591000,3.426000,3.541000,3.528000,3.546000,3.553000,3.535000,3.381000,3.555000,1.615000,3.591000,3.427000,3.543000,3.529000,3.547000,3.553000,5.292000,0.034000,5.308000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,21.000000,20.000000,21.000000,20.000000,21.000000
